index_code,date,State,region,wig,keto,wtm,incel,homophobic,cryptocurrency,poc,mukbang,oof,rng,jit,juuling
1166,05/22/2016,Utah,UT,0.02320446630029444,0.03867308040651894,0.0,0.0,0.010339573622639271,0.010339573622639271,0.01031292446362004,0.0,0.0,0.010286420174440201,0.00515646223181002,0.0
1167,05/22/2016,Vermont,VT,0.03761599657440808,0.06269082283897229,0.0,0.0,0.0,0.0,0.025078583442125976,0.0,0.0,0.0,0.0,0.0
1168,05/22/2016,Virginia,VA,0.07391196449074543,0.03448974618954701,0.0016357660310475496,0.0,0.0065694285622892945,0.0016357660310475496,0.011495761908129823,0.001642357159299035,0.00328471431859807,0.0073909762079671,0.0016489995987397587,0.0
1169,05/22/2016,Washington,WA,0.05461406996509568,0.04074476585176626,0.0,0.001739400401008255,0.002600867927192923,0.0,0.009536169313848748,0.0034676506933279125,0.002600867927192923,0.0034678158629224683,0.006068518620520835,0.0
1170,05/22/2016,West Virginia,WV,0.05044443815776258,0.03152493990727526,0.0,0.0,0.0,0.0,0.0,0.012611109558167358,0.0,0.012640736489019862,0.0,0.0
1171,05/22/2016,Wisconsin,WI,0.04194082338073605,0.03215348631991373,0.0,0.0,0.004194333687994026,0.0,0.005591746735586448,0.0027723431051043775,0.002796082807333531,0.0,0.004193914808913413,0.0
1172,05/22/2016,Wyoming,WY,0.03630929092280321,0.03611036156200282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,05/29/2016,Alabama,AL,0.07906405920401571,0.03766325298118703,0.0,0.0,0.007534227160616819,0.0,0.007526344413626595,0.0,0.003757281382661358,0.0037730207341526902,0.003757281382661358,0.0
1174,05/29/2016,Alaska,AK,0.07884731062824897,0.11207301196308542,0.0,0.0,0.0,0.0,0.0226219712680097,0.0226219712680097,0.0,0.0,0.0,0.0
1175,05/29/2016,Arizona,AZ,0.04760413184692175,0.054248401336790264,0.0,0.0022105343473014594,0.0077501026970980555,0.0,0.016601403365819705,0.0022105343473014594,0.006631603116811224,0.005531483504136934,0.0022105343473014594,0.0
1176,05/29/2016,Arkansas,AR,0.047730838049676205,0.023858284335061493,0.0,0.006832215110084401,0.006815633431114258,0.0,0.017035516251624055,0.0,0.0,0.006832215110084401,0.0,0.0
1177,05/29/2016,California,CA,0.053026512931182615,0.03990287552930741,0.0003013592286837913,0.0006027183824607372,0.0031611939039871218,0.0018068468993237485,0.01204874109641409,0.0021073575083536997,0.001959151243146781,0.005270758093105451,0.003012041939854461,0.0
1178,05/29/2016,Colorado,CO,0.041560850765914745,0.03682276101972191,0.0,0.002380900679177448,0.007142701962625498,0.0,0.007120809987556842,0.0,0.002380900679177448,0.007108978975641711,0.00476180128344805,0.0
1179,05/29/2016,Connecticut,CT,0.05005438615270375,0.032171671454820853,0.0,0.0,0.00359714133334714,0.003553265772137656,0.00719428266669428,0.0,0.0035750459861926716,0.003553265772137656,0.00359714133334714,0.0
1180,05/29/2016,Delaware,DE,0.06101085487758895,0.08716357694243278,0.0,0.0,0.0,0.0,0.017260394392437286,0.0,0.0,0.0,0.0,0.0
1181,05/29/2016,District of Columbia,DC,0.06366616674811701,0.033824473175229755,0.0040219482420948,0.0,0.003936117281756028,0.0,0.009944454618916439,0.0,0.0,0.003978614781726947,0.0,0.0
1182,05/29/2016,Florida,FL,0.0655995682387397,0.03675332581956249,0.0,0.0,0.0034859927580765796,0.0006336359582629873,0.013934684905563717,0.0006336359582629873,0.0015830949829341646,0.0019015711749067797,0.007921444540824338,0.0
1183,05/29/2016,Georgia,GA,0.09601115751248124,0.032000508488641874,0.002855990980334885,0.00113796846871391,0.003998626594970958,0.002285271229272146,0.009711804743058166,0.00113796846871391,0.0017145514782094067,0.005141262209607031,0.003999822707481553,0.0
1184,05/29/2016,Hawaii,HI,0.03066935009654455,0.08182063067277828,0.0,0.0,0.0,0.0,0.01535073874640507,0.010221474815699403,0.0,0.0,0.0,0.0
1185,05/29/2016,Idaho,ID,0.021608024490517515,0.05941641255624173,0.0,0.0,0.010814152984202848,0.0,0.021608024490517515,0.0,0.0,0.0,0.0,0.0
1186,05/29/2016,Illinois,IL,0.051086146901683095,0.031923408520412935,0.0008490248249683386,0.0,0.007237208259287823,0.002126860853929755,0.011916993363323143,0.0,0.0017034491600883047,0.0029790309424381337,0.0051067829631100325,0.0
1187,05/29/2016,Indiana,IN,0.04399141768000105,0.04124177419557462,0.0,0.0,0.0027506024418638407,0.0,0.012371956569601184,0.0027496434844264265,0.005502165339302007,0.004123026116321907,0.005502165339302007,0.0
1188,05/29/2016,Iowa,IA,0.09335950206980762,0.03915523367414832,0.0,0.0,0.0,0.0,0.018121394649719076,0.01201277996779052,0.00600638998389526,0.006040464883239693,0.0,0.0
1189,05/29/2016,Kansas,KS,0.03462490622908257,0.04904892999125386,0.0,0.0,0.0,0.0,0.017380059801146104,0.0,0.005748410133475677,0.008659247007279196,0.0057708176923626205,0.0
1190,05/29/2016,Kentucky,KY,0.05385661703602001,0.036617088469773455,0.0,0.0,0.004294990660655689,0.0,0.008589981396218223,0.004320312245650295,0.004320312245650295,0.004294990660655689,0.0,0.0
1191,05/29/2016,Louisiana,LA,0.06467105593965253,0.035274375397114435,0.0,0.0,0.005877694779669495,0.0038879322548121364,0.0039198309604781,0.0,0.0,0.0038879322548121364,0.0038879322548121364,0.0
1192,05/29/2016,Maine,ME,0.06951818518397111,0.028977030370855455,0.0,0.0,0.023034607911738485,0.0,0.011660199438083153,0.0,0.0,0.0,0.0,0.0
1193,05/29/2016,Maryland,MD,0.08852734468144029,0.02319051295272283,0.0031600362935951675,0.0041895505113680245,0.0031600362935951675,0.0,0.006324484825116909,0.0021074262728379635,0.0020947752556840123,0.0020947752556840123,0.002120204032374676,0.0
1194,05/29/2016,Massachusetts,MA,0.04792082188516095,0.02995902578316922,0.0,0.0,0.007483189531178661,0.0014880131020702232,0.010483049595453183,0.004464039381117515,0.0029967246884381035,0.0022455839345208823,0.0029935893126016837,0.0
1195,05/29/2016,Michigan,MI,0.0438679848314926,0.028199816566468538,0.0025065748154131837,0.0012533046362810808,0.004388503992172697,0.0012533046362810808,0.006265168191475285,0.0018792880362903833,0.0025065920439876735,0.0025079040373884158,0.0025065920439876735,0.0
1196,05/29/2016,Minnesota,MN,0.042136034515534375,0.04723760074119605,0.0,0.0,0.005063923588168003,0.0,0.005106912102511853,0.0,0.0025752722580502543,0.0025319617940840014,0.0038315205835498557,0.0
1197,05/29/2016,Mississippi,MS,0.12939559589141378,0.03427005781971772,0.0,0.0,0.007577219345396103,0.0076488667694267235,0.007612912007885031,0.0,0.007577219345396103,0.015297733538853447,0.0,0.0
1198,05/29/2016,Missouri,MO,0.07134719709381575,0.047135206079530076,0.0,0.0,0.0025497986121590737,0.0,0.006369189904734606,0.0,0.008917399293257359,0.0038209804413050067,0.0025466255581793155,0.0
1199,05/29/2016,Montana,MT,0.018408433112753572,0.01851895718965234,0.0,0.0,0.0,0.0,0.018630581198671947,0.0,0.018408433112753572,0.0,0.0,0.0
1200,05/29/2016,Nebraska,NE,0.02965431117724347,0.03704074113893721,0.0,0.0,0.007408495421016814,0.0,0.018528127135877412,0.00741090150380444,0.0,0.011110671058362142,0.007408495421016814,0.0
1201,05/29/2016,Nevada,NV,0.06797296527447254,0.021839196454312034,0.0,0.0,0.0,0.004833165934136519,0.004876681118511806,0.0,0.009666331943179885,0.004833165934136519,0.0072797321264683945,0.0
1202,05/29/2016,New Hampshire,NH,0.03698533471754293,0.026419676279714602,0.0,0.0,0.010586063886545984,0.0,0.02640861605924073,0.0,0.0,0.010586063886545984,0.0,0.0
1203,05/29/2016,New Jersey,NJ,0.06783988472387777,0.03089220882370716,0.0013444866420423748,0.0,0.006040887732383124,0.001341919809164084,0.012084587617563888,0.004033459926127123,0.003360110755344294,0.0033558925261478315,0.004025759427492253,0.0
1204,05/29/2016,New Mexico,NM,0.04981626785239589,0.04529182636253712,0.0,0.0,0.0,0.0,0.018027499218382648,0.009013749646644746,0.009103330069140195,0.009058365287488792,0.009013749646644746,0.0
1205,05/29/2016,New York,NY,0.06417672319346227,0.028105669523037728,0.0005289851773142902,0.0,0.004771896479030015,0.00132565011720588,0.010073464057359512,0.0010602980848557048,0.002649080370042304,0.002120596244618255,0.002914987387211555,0.0
1206,05/29/2016,North Carolina,NC,0.06768201337819633,0.03112960861755199,0.0,0.0,0.0020293910926416697,0.0013533996577870272,0.010824363686140735,0.001358847557760914,0.0,0.004734773620137982,0.002030807880719412,0.0
1207,05/29/2016,North Dakota,ND,0.07210932076434218,0.047974476535063953,0.0,0.0,0.0,0.0,0.02405213665968058,0.0,0.0,0.0,0.04810427331936116,0.0
1208,05/29/2016,Ohio,OH,0.046635716146833726,0.03085207403546026,0.0,0.0,0.004796850496133245,0.0013662520994488063,0.005484781258201761,0.0,0.003428167744451455,0.004799721975152604,0.0020566135137503063,0.0
1209,05/29/2016,Oklahoma,OK,0.06644715485227247,0.03576894604744633,0.005093427521980026,0.0,0.01026191357592576,0.0,0.010224285769987514,0.0051309567505094566,0.0,0.007670890056195722,0.005112142922447181,0.0
1210,05/29/2016,Oregon,OR,0.03453231949524568,0.042374898213862824,0.0,0.0,0.004706861606608721,0.0,0.01569501525302254,0.0,0.003143704428955112,0.006287408857910224,0.0,0.0
1211,05/29/2016,Pennsylvania,PA,0.06011176066906873,0.03583039767600134,0.002296669054899153,0.002296669054899153,0.0034678199827989768,0.0,0.00866894489695208,0.0011559399692973769,0.0017345149765380036,0.002890455020742226,0.0017345149765380036,0.0
1212,05/29/2016,Rhode Island,RI,0.07189103996904861,0.045697877570934686,0.0,0.0,0.0,0.0,0.013131192656136452,0.0,0.013131192656136452,0.01299445942302953,0.0,0.0
1213,05/29/2016,South Carolina,SC,0.1059243039163956,0.03354589926065528,0.0,0.0,0.0,0.0,0.014118559188907358,0.0,0.0035343397336206656,0.003526787925074317,0.014107151700297268,0.0
1214,05/29/2016,South Dakota,SD,0.04765961617143546,0.05957062282984429,0.0,0.0,0.023829808123171148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,05/29/2016,Tennessee,TN,0.06606729527188118,0.029120158551185233,0.0,0.004482778152520497,0.006716610026941513,0.0022379130240900245,0.0078376080501566,0.0,0.0022413890762602484,0.0,0.0022413890762602484,0.0
1216,05/29/2016,Texas,TX,0.06267593862403036,0.037503894884434064,0.00045562193707827817,0.000686288804012891,0.004117254169333941,0.0011426975625973869,0.007317381955019247,0.0011431763671544836,0.0009182407727906751,0.0036589303423347494,0.003657972808127401,0.0
1217,05/29/2016,Utah,UT,0.032094475980363774,0.04938764616272218,0.0,0.004931752481585705,0.009863504888264565,0.0,0.032094475980363774,0.0,0.007403237035362303,0.0,0.00494269936800218,0.0
1218,05/29/2016,Vermont,VT,0.036705758699187976,0.061142121858544826,0.02448140779170566,0.0,0.0,0.0,0.024461970139433197,0.0,0.0,0.0,0.0,0.0
1219,05/29/2016,Virginia,VA,0.07004441693545473,0.03300759754441907,0.0016100033945460315,0.0,0.0040258511883781165,0.0016100033945460315,0.012878341752342176,0.001620665634949214,0.003220006789092063,0.006440013578184126,0.0056324838497788425,0.0
1220,05/29/2016,Washington,WA,0.03588000241238994,0.04923277303844289,0.0,0.0,0.0025041904556107834,0.003362744704756245,0.011678651690801702,0.0016688779279849049,0.00416957435378252,0.0025024434032507765,0.005004886881408399,0.0
1221,05/29/2016,West Virginia,WV,0.018972205853141366,0.03793116690256368,0.0,0.0,0.012652552145031646,0.0,0.03161151319445396,0.0,0.0,0.012658853758324873,0.012658853758324873,0.0
1222,05/29/2016,Wisconsin,WI,0.047241038366154474,0.03889326271208815,0.0,0.0,0.0027737101550366385,0.0027737101550366385,0.008333231740923985,0.0027837243763185063,0.005547420384980123,0.0027837243763185063,0.0027787134828818694,0.0
1223,05/29/2016,Wyoming,WY,0.0694285343490408,0.06954442355384907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,06/05/2016,Alabama,AL,0.09517662708723028,0.022391344101703254,0.0037288459950018662,0.0,0.013058636312441281,0.0037288459950018662,0.0037326359068551684,0.0,0.0,0.0111865379850056,0.0037288459950018662,0.0
1225,06/05/2016,Alaska,AK,0.023051465397714143,0.04623898252605391,0.0,0.0,0.023119491300480376,0.0,0.0,0.0,0.0,0.0,0.023119491300480376,0.0
1226,06/05/2016,Arizona,AZ,0.03801009789372655,0.05701916473142772,0.0,0.0,0.014533115170741044,0.002233970377178537,0.01117983449648571,0.004467940754357074,0.003354620008654722,0.0022379645599997994,0.006713893754906245,0.0
1227,06/05/2016,Arkansas,AR,0.06043880141014025,0.013428163691991108,0.006714753760400617,0.0,0.013424142093264355,0.006714753760400617,0.010069111969629955,0.0,0.006713410905379485,0.0,0.0,0.0
1228,06/05/2016,California,CA,0.05168085631911876,0.039181740884695136,0.000468136923400614,0.0,0.015139543464543978,0.0029655527289881843,0.012799232782514158,0.00327733239877755,0.000936273846801228,0.004526694762681372,0.002028904947213704,0.0
1229,06/05/2016,Colorado,CO,0.05042104624801757,0.03751822860896765,0.0,0.0,0.005864023156744197,0.004672680938798298,0.01290281763904992,0.002336340469399149,0.004672680938798298,0.011729451041563995,0.004689251756275827,0.0
1230,06/05/2016,Connecticut,CT,0.04882983585743073,0.0244115431506004,0.0,0.0,0.01690151052657924,0.003737993244452721,0.009386978248342684,0.0,0.0037744883090717516,0.007548976618143503,0.005635336751900493,0.0
1231,06/05/2016,Delaware,DE,0.08670750279272758,0.03459241778182117,0.0,0.0,0.017296208853457163,0.0,0.02600394201319958,0.0,0.0,0.0,0.0,0.0
1232,06/05/2016,District of Columbia,DC,0.044433104996219115,0.02827803174781482,0.0,0.0,0.016159912230630274,0.008056005924849837,0.012115700026071553,0.008056005924849837,0.0,0.0,0.0040508214602668425,0.0
1233,06/05/2016,Florida,FL,0.06729806066304075,0.03641096108545851,0.0012989082235117892,0.0006494541117558946,0.01235242528377172,0.0006509660315275528,0.009751976160752567,0.0019506289415087957,0.0019498499852213663,0.002600449123019154,0.007151916553330549,0.0
1234,06/05/2016,Georgia,GA,0.07927157139118532,0.025092225177219877,0.0022809871569583985,0.0,0.013113968426244727,0.0022937578003447787,0.008554726639148693,0.0,0.0017103987925028473,0.002850892370982047,0.003420797659912541,0.0
1235,06/05/2016,Hawaii,HI,0.04047791830424361,0.0607138481860758,0.0,0.0,0.03539318656815599,0.020078591648170913,0.0,0.020078591648170913,0.010039295824085456,0.010039295824085456,0.0,0.0
1236,06/05/2016,Idaho,ID,0.02153650688005032,0.07031538825464152,0.0,0.0,0.0162321115682993,0.01076825344002516,0.04327050962859672,0.0,0.02153650688005032,0.0,0.01076825344002516,0.0
1237,06/05/2016,Illinois,IL,0.05306102940638188,0.03523243153363936,0.0008510353996111786,0.0,0.014855009961333304,0.0016935607823070505,0.009337914264472483,0.0,0.002971917264031719,0.0038192930897009455,0.0029714087963637636,0.0
1238,06/05/2016,Indiana,IN,0.035112643727144836,0.03240880922451976,0.0,0.0,0.010805632405422311,0.0027055306932369156,0.0094545239982286,0.0,0.0026956799935990003,0.0,0.0026956799935990003,0.0
1239,06/05/2016,Iowa,IA,0.05678948101684165,0.023912114266983208,0.0,0.0,0.017937666434724362,0.0,0.01792692426871692,0.005917894437244686,0.0,0.012078943386747674,0.0,0.0
1240,06/05/2016,Kansas,KS,0.03352596572506492,0.04750013844845006,0.0,0.0,0.013970825810616734,0.0,0.005591431752300686,0.005591431752300686,0.005583890730340105,0.016762982825079042,0.005583890730340105,0.0
1241,06/05/2016,Kentucky,KY,0.03852519541677282,0.03852775917847044,0.0,0.0,0.017118605771227435,0.0,0.012808015685068,0.004291289363600736,0.004269338586658282,0.004291289363600736,0.00853867709840972,0.0
1242,06/05/2016,Louisiana,LA,0.06654719384345789,0.05481915809183473,0.0,0.003918968707778359,0.00782963339246682,0.0,0.017617847537544307,0.0,0.003918968707778359,0.007827288433665208,0.003910668504937587,0.0
1243,06/05/2016,Maine,ME,0.030474496567027134,0.030459895425054742,0.0,0.0,0.012204042388222869,0.012172656270101369,0.024408084851352582,0.0,0.0,0.0,0.0,0.0
1244,06/05/2016,Maryland,MD,0.09314243087025686,0.02462176546744395,0.0021585820303716384,0.004247234400496032,0.008563869319281967,0.0,0.011773396715580963,0.00214096731109378,0.0063708515632906245,0.003210809801495728,0.0021585820303716384,0.0
1245,06/05/2016,Massachusetts,MA,0.04911487940135312,0.033491388725134415,0.0,0.0,0.016370735075655025,0.0014773518354560336,0.011906880564632462,0.0014773518354560336,0.0037210672936201852,0.005208424511350305,0.0014882486091928001,0.0
1246,06/05/2016,Michigan,MI,0.0504137069501922,0.031839901395145316,0.0013288501376500555,0.0013288501376500555,0.013263712154457652,0.0013265301228280284,0.005969782858635208,0.0,0.0019901924901511224,0.003979590368484085,0.0033175171498904662,0.0
1247,06/05/2016,Minnesota,MN,0.04051519517161021,0.04558642097871501,0.0,0.0,0.015198507586570193,0.0025196313033223868,0.011398880689927646,0.0,0.0,0.0050651579031698556,0.0025325789515849278,0.0
1248,06/05/2016,Mississippi,MS,0.0973388061443278,0.0524114780655404,0.0,0.0,0.007488635633388253,0.0,0.0,0.015026434202589747,0.0,0.007513217063841451,0.007513217063841451,0.0
1249,06/05/2016,Missouri,MO,0.058852152696636975,0.033800785383444595,0.004980780135635789,0.0,0.015028903506755065,0.005034748045967104,0.007514451753377532,0.0,0.008761111403385138,0.005034748045967104,0.0025038174195196787,0.0
1250,06/05/2016,Montana,MT,0.02765404551412299,0.036853659644092214,0.0,0.0,0.0,0.0,0.0,0.0,0.01845009000810313,0.0,0.0,0.0
1251,06/05/2016,Nebraska,NE,0.04372514796388538,0.03279167841215369,0.0,0.0,0.018216629115827516,0.0,0.007267850177898254,0.014535700355796507,0.0,0.007267850177898254,0.007267850177898254,0.0
1252,06/05/2016,Nevada,NV,0.0645843908166811,0.03827308062255029,0.0,0.0,0.021524309423846505,0.004747673103298801,0.009642233512067135,0.004784135059092074,0.0,0.007174769807948834,0.004784135059092074,0.0
1253,06/05/2016,New Hampshire,NH,0.027944877484539377,0.050304796291840884,0.0,0.0,0.022399814567804082,0.0,0.0,0.011176612078894699,0.011199907283902041,0.0,0.0,0.0
1254,06/05/2016,New Jersey,NJ,0.06902241475069319,0.025796728479623374,0.0,0.0013908377995922043,0.013245907771046728,0.004172513398776613,0.01464192815056569,0.0,0.002091942653317521,0.004881477928183708,0.002091942653317521,0.0
1255,06/05/2016,New Mexico,NM,0.03632374622114721,0.0363346247925205,0.0,0.0,0.022705061012333612,0.009038837821908452,0.013624124494500236,0.0,0.009123480385141729,0.0,0.0,0.0
1256,06/05/2016,New York,NY,0.06049685796082514,0.03360150440991094,0.0005376524236985182,0.0,0.00860303765940689,0.0024195968814545335,0.012902047671583965,0.001612957196188709,0.0026882620435857455,0.0034945796294154757,0.0021499655708287295,0.0
1257,06/05/2016,North Carolina,NC,0.06717943893141172,0.030540321032507933,0.0,0.0,0.012891225355251728,0.002726824462236583,0.00814148422375951,0.0013634122311182914,0.0027135571115570072,0.0033917431671741374,0.0020353710559398775,0.0
1258,06/05/2016,North Dakota,ND,0.08078763688221345,0.022902624147177045,0.0,0.0,0.023284426811143278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,06/05/2016,Ohio,OH,0.043922447576445985,0.03556290960004193,0.0,0.0,0.015337931248850654,0.001388927225588245,0.00767188916370238,0.001388927225588245,0.0020921815312481503,0.0034875261012060807,0.005577201773748261,0.0
1260,06/05/2016,Oklahoma,OK,0.03478474013411881,0.05217413400238869,0.0,0.0,0.02008195668839595,0.004918150147492591,0.004968823430033733,0.005020489153372277,0.0,0.004918150147492591,0.0,0.0
1261,06/05/2016,Oregon,OR,0.04040367243664585,0.03878837747271271,0.0,0.0,0.021012388025960654,0.0,0.00484975735099659,0.006465052314929734,0.0032436319587542894,0.0032325261200114442,0.0,0.0
1262,06/05/2016,Pennsylvania,PA,0.04926539174870879,0.034833976778268126,0.0,0.0,0.012012708581566663,0.0012120983056078266,0.00600779336364764,0.0012120983056078266,0.0024032612714721983,0.004804363877467798,0.001201270895610089,0.0
1263,06/05/2016,Rhode Island,RI,0.05451374947398446,0.013628437405949542,0.0,0.0,0.02044673767058097,0.0,0.013628437405949542,0.0,0.027170913288928424,0.0,0.0,0.0
1264,06/05/2016,South Carolina,SC,0.07851664304752702,0.040132401040635556,0.003515364481306113,0.0,0.010468049574527957,0.007030728887705381,0.013860482558843255,0.003515364481306113,0.0069302412794216275,0.0034651206397108138,0.003515364481306113,0.0
1265,06/05/2016,South Dakota,SD,0.02337171238751682,0.03505056894854125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,06/05/2016,Tennessee,TN,0.06129163517330067,0.028972018878164054,0.0,0.0,0.011144419064232358,0.0022286168598301104,0.005570874617220682,0.002212031135890306,0.0,0.003342257832297417,0.0066360933327640715,0.0
1267,06/05/2016,Texas,TX,0.055580625203859445,0.03675109599258256,0.0,0.0009086508987891504,0.012701396951471612,0.0011339659712327856,0.012248027987588546,0.0022684753916304237,0.0015876066971517006,0.0034028563467878516,0.001815106352840512,0.0
1268,06/05/2016,Utah,UT,0.04416761011651437,0.06871105036445585,0.0,0.0,0.004907512251814229,0.0,0.019621230449044572,0.0,0.0,0.007359798630503761,0.0,0.0
1269,06/05/2016,Vermont,VT,0.05258279271808172,0.07875621626349702,0.0,0.0,0.03944103272851547,0.0,0.05250414420063362,0.0,0.0,0.0,0.0,0.0
1270,06/05/2016,Virginia,VA,0.07121669348852341,0.034376415278236636,0.0,0.0,0.011457170875063967,0.001637018848040266,0.01719016877524306,0.003274037696080532,0.0016334164280215092,0.005730056233445405,0.0032750182266894803,0.0
1271,06/05/2016,Washington,WA,0.03775158141066506,0.06111489127259002,0.0,0.0,0.007189290499969045,0.0017975917840152254,0.00898795906988982,0.0018003807156907298,0.0017948148374350176,0.00629103292600736,0.0018003807156907298,0.0
1272,06/05/2016,West Virginia,WV,0.031550683517438,0.037872916567869216,0.0,0.0,0.0252582004698066,0.0,0.037843411210827134,0.0,0.0,0.0,0.0,0.0
1273,06/05/2016,Wisconsin,WI,0.02942093785107036,0.03922567921784123,0.0,0.0,0.009806419804460308,0.0,0.009806419804460308,0.0,0.0027972112789625457,0.008391633911794483,0.005602469575627723,0.0
1274,06/05/2016,Wyoming,WY,0.03468733591632062,0.05204139248017713,0.0,0.0,0.0,0.034715057516648364,0.03468733591632062,0.0,0.0,0.0,0.0,0.0
1275,06/12/2016,Alabama,AL,0.10658238415067749,0.024743355307923164,0.0,0.0,0.0,0.003794573905558682,0.005710705398206998,0.0,0.0038067575789029148,0.003794573905558682,0.0038067575789029148,0.0
1276,06/12/2016,Alaska,AK,0.04490971103739733,0.03369067576612256,0.0,0.0,0.022648056453388386,0.0,0.022271635471744523,0.022648056453388386,0.0,0.0,0.0,0.0
1277,06/12/2016,Arizona,AZ,0.06418979204100099,0.049805156320732784,0.0022098961409769188,0.0,0.00553258283700301,0.0022098961409769188,0.008853720609275712,0.00331981439303143,0.00331981439303143,0.0022098961409769188,0.00331981439303143,0.0
1278,06/12/2016,Arkansas,AR,0.0452773526371091,0.02786106414008693,0.0,0.0,0.006965265997568309,0.0070149380752111195,0.010446857903558848,0.0,0.0,0.006916263362404658,0.0,0.0
1279,06/12/2016,California,CA,0.05333284949503621,0.04212028587559419,0.0,0.0,0.007613556506384602,0.0018644837469527175,0.009634962379471262,0.0032630762028291647,0.001398641519860317,0.0026414759019834973,0.002796725657882499,0.0
1280,06/12/2016,Colorado,CO,0.04097973656642185,0.03746232787729923,0.0,0.0,0.002341439228565679,0.002341439228565679,0.014047235512263435,0.0,0.002346087198335367,0.011684062287166478,0.002346087198335367,0.0
1281,06/12/2016,Connecticut,CT,0.05122101360601127,0.039841338956389485,0.0,0.0,0.0038101560275810935,0.0,0.009486465250982866,0.0038101560275810935,0.0,0.0,0.0,0.0
1282,06/12/2016,Delaware,DE,0.05124719077699636,0.03435035428776908,0.0,0.0,0.02562359538849818,0.016987190699437812,0.01717517714388454,0.0,0.0,0.0,0.01717517714388454,0.0
1283,06/12/2016,District of Columbia,DC,0.05018399304814734,0.02718158983653912,0.004184579018932174,0.0,0.012536401365518536,0.004178800480141794,0.008363373806153703,0.0,0.004181686865623429,0.0,0.004178800480141794,0.0
1284,06/12/2016,Florida,FL,0.06843519257210295,0.03340249220213932,0.0006485939564478312,0.0,0.005188363933749806,0.0006533957848783889,0.009729685082010536,0.0006533957848783889,0.0006485939564478312,0.003891757672510254,0.005837345682937326,0.0
1285,06/12/2016,Georgia,GA,0.0856512124488322,0.037365231301915935,0.0011399289306770412,0.0,0.006322544812722628,0.0022798578613540824,0.007473910595493235,0.0011399289306770412,0.0028739465257602383,0.00229963836225887,0.005172897467897007,0.0
1286,06/12/2016,Hawaii,HI,0.019938954875914714,0.034899877948358825,0.0,0.0,0.0,0.020179739934832887,0.01495496138641623,0.0,0.0,0.0,0.0,0.0
1287,06/12/2016,Idaho,ID,0.05970562893581214,0.038000391914114334,0.0,0.0,0.010875375173089778,0.0,0.010875375173089778,0.0,0.0,0.0,0.0,0.0
1288,06/12/2016,Illinois,IL,0.06000175809362906,0.0323728589573888,0.0008632589983041173,0.0,0.006473797539340235,0.0017265180715150801,0.008201089848011472,0.001726544888165806,0.0008632589983041173,0.0017265180715150801,0.003452778088947057,0.0
1289,06/12/2016,Indiana,IN,0.08456099619530828,0.025501032283374043,0.0,0.0,0.0026843614194146416,0.002670446049613751,0.004026140928056911,0.0026984141683703685,0.002670446049613751,0.008053084258243923,0.005369525390773078,0.0
1290,06/12/2016,Iowa,IA,0.08418614286412922,0.021044737970464533,0.0,0.0,0.006028536642238968,0.0,0.006013552726285546,0.006028536642238968,0.005998634278915181,0.009019430207281078,0.0,0.0
1291,06/12/2016,Kansas,KS,0.06405587478094084,0.04949724663821467,0.0,0.0,0.0,0.0,0.005831395158029441,0.005814839471734723,0.0,0.011647947000254656,0.0,0.0
1292,06/12/2016,Kentucky,KY,0.03601908464926815,0.01906989591546237,0.0,0.0,0.01059466813627306,0.0,0.006357054246678404,0.0,0.004262589180242036,0.008425888512661517,0.0,0.0
1293,06/12/2016,Louisiana,LA,0.07456057627502252,0.02015394973261219,0.004004232997830141,0.0,0.004030789946522438,0.0,0.004004232997830141,0.0,0.004004232997830141,0.012012699068397272,0.008008466070567127,0.0
1294,06/12/2016,Maine,ME,0.03084864240304948,0.04935856552749467,0.0,0.0,0.012363260858615627,0.0,0.0,0.01231426024593681,0.0,0.01231426024593681,0.012363260858615627,0.0
1295,06/12/2016,Maryland,MD,0.09549045426073736,0.027608455260310798,0.0023008765724166938,0.0,0.004569851667614137,0.0022849258338070687,0.012655852915183157,0.004569851667614137,0.0022849258338070687,0.0023170613200119844,0.0046024410143965635,0.0
1296,06/12/2016,Massachusetts,MA,0.04473777113741576,0.03372627037555059,0.0013672597463358627,0.0,0.00481727437193492,0.00481809744835441,0.011699153694443342,0.002753492497780909,0.005543769575139107,0.006194226389930247,0.00275266942136142,0.0
1297,06/12/2016,Michigan,MI,0.07408918217725453,0.026310834161127013,0.0013903389949073317,0.0013903389949073317,0.0027696486309611787,0.0013903389949073317,0.00969459826608885,0.001384824352934012,0.001384824352934012,0.004847506100658827,0.002780677914907818,0.0
1298,06/12/2016,Minnesota,MN,0.043226681483420515,0.035598577693085505,0.0,0.0,0.002554192797535858,0.0,0.008899834461938672,0.0,0.0,0.005084642372220819,0.00506263886085906,0.0
1299,06/12/2016,Mississippi,MS,0.11028703583380424,0.04563327056641548,0.0,0.0,0.007607273844523311,0.0,0.015214547614139776,0.0,0.0,0.0,0.0,0.0
