index,date,State,region,blockchain,gekyume,ibf,incel,jit,juuling,mukbang,rng,uwu,zaddy
3358,03/26/2017,Texas,TX,0.03401,0,0.00361,0.00268,0.01521,0,0.00716,0.01074,0.00361,0.00985
3359,03/26/2017,Utah,UT,0.05444,0,0.01814,0,0,0,0,0.0363,0,0.01814
3360,03/26/2017,Vermont,VT,0.09011,0,0,0,0,0,0.09011,0.09011,0,0
3361,03/26/2017,Virginia,VA,0.0543,0,0.00572,0.0114,0.01429,0,0.00857,0.01429,0.0057,0.01429
3362,03/26/2017,Washington,WA,0.03846,0,0,0.00699,0.00699,0,0.007,0.02447,0.007,0
3363,03/26/2017,West Virginia,WV,0,0,0,0,0,0,0,0.06673,0,0.04456
3364,03/26/2017,Wisconsin,WI,0.03164,0,0,0,0.02109,0,0.01055,0.02626,0,0
3365,03/26/2017,Wyoming,WY,0,0,0,0,0,0,0,0,0,0
3366,04/02/2017,Alabama,AL,0.03497,0,0,0.01398,0.04198,0,0,0.02795,0,0.01397
3367,04/02/2017,Alaska,AK,0,0,0,0,0,0,0,0,0,0
3368,04/02/2017,Arizona,AZ,0.02086,0,0.00824,0.00845,0,0,0.01647,0.02088,0.00845,0.00834
3369,04/02/2017,Arkansas,AR,0.03873,0,0,0.02583,0,0,0.02604,0.03877,0.02604,0.02604
3370,04/02/2017,California,CA,0.06682,0,0.00316,0.0082,0.01198,0,0.01261,0.01639,0.00505,0.01262
3371,04/02/2017,Colorado,CO,0.05288,0,0,0.00881,0.02641,0,0.00881,0.01322,0.00881,0
3372,04/02/2017,Connecticut,CT,0.05615,0,0,0.01413,0.02106,0,0.01396,0.01413,0,0
3373,04/02/2017,Delaware,DE,0.09685,0,0,0,0,0,0,0.06433,0,0
3374,04/02/2017,District of Columbia,DC,0.1268,0,0,0.0171,0.01673,0,0,0.02539,0,0
3375,04/02/2017,Florida,FL,0.0362,0,0.0025,0.00499,0.03121,0,0.00499,0.01372,0.00252,0.00749
3376,04/02/2017,Georgia,GA,0.02927,0,0.01126,0.02241,0.02251,0,0.00897,0.01126,0.0045,0.00676
3377,04/02/2017,Hawaii,HI,0.03875,0,0.03932,0.03932,0,0,0,0.03875,0,0
3378,04/02/2017,Idaho,ID,0.03881,0,0,0,0.03885,0,0,0.03889,0,0
3379,04/02/2017,Illinois,IL,0.05178,0,0.00714,0.00356,0.01429,0.00357,0.00356,0.02144,0,0.00357
3380,04/02/2017,Indiana,IN,0.01966,0,0.01955,0,0.02932,0,0,0.0099,0,0
3381,04/02/2017,Iowa,IA,0.03023,0,0,0,0.04003,0,0.02001,0.02001,0,0
3382,04/02/2017,Kansas,KS,0.06158,0,0,0.02061,0.02061,0,0,0.0204,0,0
3383,04/02/2017,Kentucky,KY,0,0,0,0.0166,0,0,0.01652,0.0166,0,0
3384,04/02/2017,Louisiana,LA,0.03011,0,0,0,0.01506,0,0,0.01486,0,0.01496
3385,04/02/2017,Maine,ME,0,0,0,0,0,0,0,0,0.04493,0
3386,04/02/2017,Maryland,MD,0.07918,0,0,0.00884,0.0088,0,0.00875,0.02641,0,0.0088
3387,04/02/2017,Massachusetts,MA,0.07096,0,0,0.00925,0.02466,0,0,0.01233,0,0.01243
3388,04/02/2017,Michigan,MI,0.03478,0,0.01159,0.00869,0.01151,0.00584,0.0087,0.0145,0.00584,0.00576
3389,04/02/2017,Minnesota,MN,0.03882,0,0.0097,0,0.01945,0.00972,0.00972,0.01941,0,0.00972
3390,04/02/2017,Mississippi,MS,0,0,0,0.02814,0.02814,0,0,0,0,0
3391,04/02/2017,Missouri,MO,0.02837,0,0.01419,0.00949,0.00949,0,0.00949,0.01418,0,0.00942
3392,04/02/2017,Montana,MT,0.10339,0,0,0.06896,0,0,0,0,0.06896,0
3393,04/02/2017,Nebraska,NE,0.02782,0,0,0,0.02808,0,0,0.05616,0,0
3394,04/02/2017,Nevada,NV,0.01759,0,0,0.01759,0,0,0,0.01759,0,0.01759
3395,04/02/2017,New Hampshire,NH,0.0823,0,0,0,0,0,0.04115,0,0,0
3396,04/02/2017,New Jersey,NJ,0.05422,0,0.00542,0.00538,0.01084,0.00546,0.00538,0.01898,0.00546,0.01093
3397,04/02/2017,New Mexico,NM,0.03606,0,0,0,0,0,0,0,0,0
3398,04/02/2017,New York,NY,0.0965,0,0.00629,0.01048,0.01363,0,0.00419,0.01993,0.00208,0.00315
3399,04/02/2017,North Carolina,NC,0.0455,0,0.00505,0.0101,0.02021,0,0.00758,0.0101,0,0.00506
3400,04/02/2017,North Dakota,ND,0,0,0,0,0,0,0,0,0,0
3401,04/02/2017,Ohio,OH,0.01248,0,0,0.00749,0.01247,0,0,0.01247,0,0.00993
3402,04/02/2017,Oklahoma,OK,0.01839,0,0,0.01842,0.01842,0,0.0369,0.01839,0,0.01839
3403,04/02/2017,Oregon,OR,0.06662,0,0.01208,0.01208,0,0,0,0.02416,0.01215,0
3404,04/02/2017,Pennsylvania,PA,0.04399,0,0.0044,0.0088,0.0066,0,0.0066,0.0396,0.0044,0.0088
3405,04/02/2017,Rhode Island,RI,0,0,0,0,0.0447,0,0,0,0,0
3406,04/02/2017,South Carolina,SC,0.02529,0,0,0,0.01269,0,0.01269,0.03163,0,0.01897
3407,04/02/2017,South Dakota,SD,0,0,0.0849,0,0,0,0,0.08497,0,0
3408,04/02/2017,Tennessee,TN,0.0477,0,0,0,0.01735,0,0.00866,0.02597,0,0.0174
3409,04/02/2017,Texas,TX,0.0435,0,0.00444,0.00528,0.01242,0,0.0071,0.01242,0.00178,0.00621
3410,04/02/2017,Utah,UT,0.02802,0,0,0,0,0,0,0.01865,0,0.01865
3411,04/02/2017,Vermont,VT,0,0,0,0,0,0,0,0,0,0
3412,04/02/2017,Virginia,VA,0.06092,0,0.01165,0.01739,0.02032,0,0.01165,0.0058,0.00578,0.01451
3413,04/02/2017,Washington,WA,0.05342,0,0,0.00712,0.01424,0,0.00716,0.02136,0.01425,0.00716
3414,04/02/2017,West Virginia,WV,0.04515,0,0,0,0,0,0,0.04505,0.04515,0
3415,04/02/2017,Wisconsin,WI,0.01025,0,0,0.01024,0.02049,0,0.01027,0.01539,0,0
3416,04/02/2017,Wyoming,WY,0,0,0,0,0,0,0,0,0,0
3417,04/09/2017,Alabama,AL,0.02979,0,0,0,0.0298,0,0,0.0149,0,0.01493
3418,04/09/2017,Alaska,AK,0,0,0,0,0,0,0,0.09584,0,0
3419,04/09/2017,Arizona,AZ,0.05486,0,0,0,0.0084,0.0084,0.00849,0.0211,0.00849,0
3420,04/09/2017,Arkansas,AR,0.04004,0,0,0,0.02669,0,0,0,0.02656,0.05365
3421,04/09/2017,California,CA,0.06257,0,0.00258,0.00452,0.00774,0.00128,0.0129,0.02645,0.0013,0.01167
3422,04/09/2017,Colorado,CO,0.02745,0,0,0.00916,0.01372,0.00914,0,0.0183,0.0183,0.00915
3423,04/09/2017,Connecticut,CT,0.03135,0,0,0,0.01566,0.01567,0.01566,0.01566,0,0.01566
3424,04/09/2017,Delaware,DE,0.06704,0,0,0,0,0,0.06641,0,0,0
3425,04/09/2017,District of Columbia,DC,0.08679,0,0,0,0.01737,0,0,0.03468,0,0.01736
3426,04/09/2017,Florida,FL,0.03401,0,0.00262,0,0.02616,0,0.00523,0.0157,0.0026,0.00916
3427,04/09/2017,Georgia,GA,0.04225,0,0,0.00443,0.03335,0,0.00667,0.01112,0,0.01112
3428,04/09/2017,Hawaii,HI,0.03913,0,0,0,0,0.03919,0,0.03919,0,0
3429,04/09/2017,Idaho,ID,0.07898,0,0,0,0,0,0,0,0,0
3430,04/09/2017,Illinois,IL,0.05565,0,0,0.00372,0.01298,0,0,0.0204,0.00371,0.00556
3431,04/09/2017,Indiana,IN,0.00988,0,0,0,0.02965,0,0,0.01002,0,0.00995
3432,04/09/2017,Iowa,IA,0,0,0.02102,0,0.02096,0,0,0,0.02102,0
3433,04/09/2017,Kansas,KS,0.05248,0,0,0,0,0,0,0.04227,0,0
3434,04/09/2017,Kentucky,KY,0.01657,0,0.01657,0,0.02473,0,0.01657,0.0164,0.01649,0
3435,04/09/2017,Louisiana,LA,0.03218,0,0,0,0.0483,0,0,0.0161,0,0.01609
3436,04/09/2017,Maine,ME,0.04822,0,0,0.04817,0,0,0,0.04817,0,0
3437,04/09/2017,Maryland,MD,0.05693,0,0,0.02854,0.00951,0,0.01892,0.01898,0,0.01423
3438,04/09/2017,Massachusetts,MA,0.09075,0,0,0.00651,0.01621,0,0.00972,0.00648,0.00646,0.00972
3439,04/09/2017,Michigan,MI,0.03395,0,0,0,0.01131,0,0.00564,0.02263,0,0.02256
3440,04/09/2017,Minnesota,MN,0.04359,0,0,0.00969,0.01453,0,0.01453,0.01937,0,0
3441,04/09/2017,Mississippi,MS,0.02948,0,0,0,0.02929,0,0.02938,0.05877,0,0
3442,04/09/2017,Missouri,MO,0.025,0,0.01002,0.00999,0.03005,0,0,0.02,0,0
3443,04/09/2017,Montana,MT,0,0,0,0.07053,0,0,0,0,0.07053,0
3444,04/09/2017,Nebraska,NE,0,0,0,0,0.02862,0,0,0.02862,0,0.02862
3445,04/09/2017,Nevada,NV,0.0281,0,0,0,0.01876,0,0.01876,0.04682,0,0
3446,04/09/2017,New Hampshire,NH,0.04376,0,0,0.0439,0,0,0,0.04361,0,0
3447,04/09/2017,New Jersey,NJ,0.06138,0,0.00585,0.00583,0.01461,0,0.01169,0.01169,0.00586,0
3448,04/09/2017,New Mexico,NM,0,0,0,0,0,0,0,0.03632,0.03632,0.03632
3449,04/09/2017,New York,NY,0.08562,0,0.00342,0.00228,0.01027,0.00229,0.0137,0.02055,0.00455,0.00571
3450,04/09/2017,North Carolina,NC,0.04991,0,0,0.00554,0.01109,0,0.01107,0.01664,0,0.01661
3451,04/09/2017,North Dakota,ND,0,0,0,0,0,0,0,0.08889,0,0
3452,04/09/2017,Ohio,OH,0.01872,0,0.01082,0.01058,0.01623,0,0.00529,0.02942,0,0.01623
3453,04/09/2017,Oklahoma,OK,0.03858,0,0,0.01929,0.01929,0,0.01909,0.01929,0.01929,0.01929
3454,04/09/2017,Oregon,OR,0.03648,0,0,0.02428,0.02428,0,0.01218,0.04256,0.01218,0
3455,04/09/2017,Pennsylvania,PA,0.0678,0,0.00937,0.00935,0.00937,0,0.00469,0.01169,0.00937,0.01403
3456,04/09/2017,Rhode Island,RI,0.07185,0,0,0,0,0,0,0.0482,0,0
3457,04/09/2017,South Carolina,SC,0,0,0,0,0.02801,0,0.01393,0.014,0.01393,0
3458,04/09/2017,South Dakota,SD,0,0,0,0,0,0,0.0876,0,0,0
3459,04/09/2017,Tennessee,TN,0.02747,0,0,0.01373,0.01831,0,0.00915,0.00911,0,0.00911
3460,04/09/2017,Texas,TX,0.05156,0,0.0036,0.00452,0.01357,0.00182,0.00633,0.01086,0.00181,0.00633
3461,04/09/2017,Utah,UT,0.05565,0,0.0188,0.01855,0.01867,0,0.0188,0,0,0
3462,04/09/2017,Vermont,VT,0,0,0,0,0,0,0.0961,0,0.09727,0
3463,04/09/2017,Virginia,VA,0.07174,0,0,0.00624,0.00936,0,0.0063,0.0156,0,0.00618
3464,04/09/2017,Washington,WA,0.06067,0,0,0.02141,0.01428,0,0.00714,0.01428,0,0.00714
3465,04/09/2017,West Virginia,WV,0.04969,0,0,0,0,0,0,0.04991,0,0
3466,04/09/2017,Wisconsin,WI,0.02164,0,0.01623,0.01076,0.01089,0,0,0.02164,0.01076,0.02177
3467,04/09/2017,Wyoming,WY,0.13489,0,0,0,0,0,0,0,0,0
3468,04/16/2017,Alabama,AL,0.03624,0,0,0,0.02898,0,0,0,0,0
3469,04/16/2017,Alaska,AK,0.09652,0,0,0,0.19113,0,0,0.19113,0,0
3470,04/16/2017,Arizona,AZ,0.05507,0,0.00848,0.00846,0.00847,0.00848,0.01697,0.00847,0,0
3471,04/16/2017,Arkansas,AR,0.03879,0,0,0,0,0,0,0.05154,0,0
3472,04/16/2017,California,CA,0.06559,0,0.00189,0.00252,0.01954,0.00189,0.01009,0.02333,0.00315,0.00631
3473,04/16/2017,Colorado,CO,0.0582,0,0.00898,0.01342,0.01344,0.00898,0.00893,0.01793,0,0.00898
3474,04/16/2017,Connecticut,CT,0.05647,0,0,0.01411,0.01415,0.01407,0.01415,0.01411,0,0.01415
3475,04/16/2017,Delaware,DE,0.06857,0,0,0,0.06891,0,0,0,0,0
3476,04/16/2017,District of Columbia,DC,0.10146,0,0.017,0.01685,0,0,0,0.017,0.01685,0
3477,04/16/2017,Florida,FL,0.03658,0,0,0.00789,0.02613,0,0.00523,0.01568,0.00526,0.00784
3478,04/16/2017,Georgia,GA,0.04024,0,0.00447,0,0.0268,0,0.0067,0.00449,0.00447,0.00898
3479,04/16/2017,Hawaii,HI,0.11842,0,0,0,0,0,0.03914,0,0,0.03947
3480,04/16/2017,Idaho,ID,0.11833,0,0,0,0,0,0.0394,0.0394,0.03942,0
3481,04/16/2017,Illinois,IL,0.0598,0,0.00725,0.00725,0.02718,0.00364,0.00362,0.00543,0.00361,0.00543
3482,04/16/2017,Indiana,IN,0.02936,0,0.00975,0,0.0195,0,0.00979,0.01957,0,0
3483,04/16/2017,Iowa,IA,0.053,0,0,0.0211,0,0,0.02136,0.02123,0,0.0422
3484,04/16/2017,Kansas,KS,0.08272,0,0,0,0.03092,0,0,0.02062,0,0.02068
3485,04/16/2017,Kentucky,KY,0.02411,0,0,0,0.04785,0,0,0.01606,0,0.01618
3486,04/16/2017,Louisiana,LA,0.02409,0,0,0,0.03202,0,0,0.03202,0,0
3487,04/16/2017,Maine,ME,0.05049,0,0,0,0,0,0,0,0,0
3488,04/16/2017,Maryland,MD,0.07204,0,0.00898,0.00898,0.01804,0,0.02694,0.01798,0,0
3489,04/16/2017,Massachusetts,MA,0.124,0,0.00648,0.00652,0.00978,0,0.01313,0.02282,0,0.01944
3490,04/16/2017,Michigan,MI,0.02508,0,0,0,0.01395,0,0,0.01109,0.00554,0.00835
3491,04/16/2017,Minnesota,MN,0.01444,0,0,0,0.00966,0,0,0.01444,0,0.01931
3492,04/16/2017,Mississippi,MS,0.02875,0,0,0,0,0,0,0,0,0
3493,04/16/2017,Missouri,MO,0.01958,0,0.00985,0.00985,0.02451,0,0.00985,0.02449,0,0.02919
3494,04/16/2017,Montana,MT,0.07174,0,0,0,0,0,0,0,0,0
3495,04/16/2017,Nebraska,NE,0.08771,0,0,0,0.02922,0,0,0.02922,0,0
3496,04/16/2017,Nevada,NV,0.01782,0,0,0,0.01769,0,0.02675,0,0,0
3497,04/16/2017,New Hampshire,NH,0.04263,0,0,0,0.04263,0,0,0,0,0.04263
3498,04/16/2017,New Jersey,NJ,0.06162,0,0.01119,0.0056,0.0084,0.0056,0.0112,0.01681,0,0.0056
3499,04/16/2017,New Mexico,NM,0.05563,0,0,0,0.03731,0,0,0.03706,0,0
3500,04/16/2017,New York,NY,0.11305,0,0.00333,0.00444,0.01219,0,0.00997,0.02438,0.00222,0.00776
3501,04/16/2017,North Carolina,NC,0.0237,0,0,0,0.01578,0,0.00526,0.01316,0,0
3502,04/16/2017,North Dakota,ND,0,0,0,0,0,0,0,0,0,0
3503,04/16/2017,Ohio,OH,0.03639,0,0,0.01039,0.02602,0,0.00523,0.02338,0.00517,0.02092
3504,04/16/2017,Oklahoma,OK,0.01869,0,0,0,0.01869,0,0.01861,0.01878,0.01861,0.01878
3505,04/16/2017,Oregon,OR,0.04161,0,0,0.01192,0.01189,0,0.01782,0.01186,0.01186,0
3506,04/16/2017,Pennsylvania,PA,0.0428,0,0.00907,0.00676,0.01579,0,0.00451,0.02028,0,0.00676
3507,04/16/2017,Rhode Island,RI,0.04898,0,0,0,0,0.04898,0,0.09701,0,0
3508,04/16/2017,South Carolina,SC,0.05165,0,0,0.01295,0.01291,0,0.01288,0,0.01295,0.01295
3509,04/16/2017,South Dakota,SD,0,0,0,0,0,0,0,0,0,0
3510,04/16/2017,Tennessee,TN,0.01325,0,0,0.00889,0.01326,0.00879,0,0.01757,0,0.01778
3511,04/16/2017,Texas,TX,0.03824,0,0.00178,0.00622,0.02134,0,0.00711,0.01423,0.00267,0.00711
3512,04/16/2017,Utah,UT,0.02822,0,0,0.0374,0.02822,0,0.03781,0.02822,0,0
3513,04/16/2017,Vermont,VT,0.09844,0,0,0,0,0,0,0,0,0.09844
3514,04/16/2017,Virginia,VA,0.06068,0,0,0,0.02889,0,0.00575,0.02025,0,0.00581
3515,04/16/2017,Washington,WA,0.05301,0,0.00701,0.01403,0.02828,0.00713,0,0.03888,0,0.00713
3516,04/16/2017,West Virginia,WV,0.04736,0,0,0,0,0,0,0,0,0
3517,04/16/2017,Wisconsin,WI,0.02699,0,0.01076,0.01076,0.0108,0,0.01076,0.01619,0,0
3518,04/16/2017,Wyoming,WY,0,0,0,0,0,0,0,0,0,0
3519,04/23/2017,Alabama,AL,0.02125,0,0,0,0.06375,0,0,0.01405,0,0.01405
3520,04/23/2017,Alaska,AK,0,0,0,0,0,0,0,0.18966,0,0
3521,04/23/2017,Arizona,AZ,0.05929,0,0.0085,0,0.0085,0.00844,0.0085,0.00844,0,0.00844
3522,04/23/2017,Arkansas,AR,0,0,0,0,0,0,0,0,0,0.02543
3523,04/23/2017,California,CA,0.0671,0,0.00186,0.00435,0.01429,0.00124,0.01056,0.02672,0.00124,0.00559
3524,04/23/2017,Colorado,CO,0.06666,0,0,0.00885,0.00889,0,0.01777,0.02222,0,0.00892
3525,04/23/2017,Connecticut,CT,0.08573,0,0,0.01432,0.04276,0,0,0.02143,0.02143,0.01432
3526,04/23/2017,Delaware,DE,0.19164,0,0,0,0.06388,0,0,0,0,0
3527,04/23/2017,District of Columbia,DC,0.09826,0,0,0.01634,0.01641,0,0.01641,0.01634,0,0
3528,04/23/2017,Florida,FL,0.04071,0,0.00525,0.00657,0.02889,0,0.00788,0.01576,0.00263,0.00394
3529,04/23/2017,Georgia,GA,0.04491,0,0.00449,0.00448,0.01347,0,0.0045,0.01797,0.0045,0.00898
3530,04/23/2017,Hawaii,HI,0.05875,0,0,0,0.03941,0,0.03893,0.07785,0,0
3531,04/23/2017,Idaho,ID,0.03882,0,0,0,0.03902,0,0,0.03902,0,0
3532,04/23/2017,Illinois,IL,0.06062,0,0.00357,0.00357,0.00891,0.00357,0.00891,0.01605,0.00357,0.00891
3533,04/23/2017,Indiana,IN,0.02872,0,0.00957,0.00962,0.02872,0,0,0.01436,0.00962,0.00962
3534,04/23/2017,Iowa,IA,0.02049,0,0.04098,0.02069,0.02049,0,0.02069,0,0,0.02049
3535,04/23/2017,Kansas,KS,0.03795,0,0,0,0.01874,0,0,0.01898,0,0
3536,04/23/2017,Kentucky,KY,0.04772,0,0,0,0.01591,0,0,0.01591,0.01584,0
3537,04/23/2017,Louisiana,LA,0.03007,0,0,0,0.01507,0,0,0,0,0.03022
3538,04/23/2017,Maine,ME,0.04637,0,0,0,0,0,0.04637,0.04637,0,0.04637
3539,04/23/2017,Maryland,MD,0.07088,0,0,0,0.01772,0,0.00883,0.01329,0,0
3540,04/23/2017,Massachusetts,MA,0.0816,0,0.00628,0.01255,0.02824,0.00627,0.01257,0.02511,0,0.01569
3541,04/23/2017,Michigan,MI,0.03334,0,0.00553,0,0.02223,0,0.00559,0.01667,0.00559,0.00834
3542,04/23/2017,Minnesota,MN,0.02356,0,0.00943,0,0,0,0,0.01884,0.00942,0
3543,04/23/2017,Mississippi,MS,0.02847,0,0,0,0.02819,0,0,0.05693,0,0.02833
3544,04/23/2017,Missouri,MO,0.04289,0,0.00949,0.00949,0.01914,0,0,0.02859,0,0
3545,04/23/2017,Montana,MT,0,0,0,0,0.06831,0,0,0,0,0
3546,04/23/2017,Nebraska,NE,0,0,0,0,0.06907,0,0,0.04144,0,0
3547,04/23/2017,Nevada,NV,0.07124,0,0.01775,0.01788,0,0,0.03562,0,0,0.05324
3548,04/23/2017,New Hampshire,NH,0.09127,0,0,0,0,0,0.04563,0,0,0
3549,04/23/2017,New Jersey,NJ,0.08762,0,0.00547,0,0.01095,0.01093,0.00821,0.01095,0,0.00548
3550,04/23/2017,New Mexico,NM,0.03513,0,0.03513,0.03515,0.03514,0,0,0.03515,0,0
3551,04/23/2017,New York,NY,0.1045,0,0.00431,0.00433,0.01293,0.00215,0.00969,0.02262,0.00323,0.00754
3552,04/23/2017,North Carolina,NC,0.03986,0,0.00747,0,0.01744,0,0.00747,0.025,0,0.00496
3553,04/23/2017,North Dakota,ND,0,0,0,0,0,0,0,0,0,0.08328
3554,04/23/2017,Ohio,OH,0.04338,0,0.01532,0.0051,0.03062,0,0.00511,0.01021,0,0.00766
3555,04/23/2017,Oklahoma,OK,0.02833,0,0.01905,0,0,0,0,0,0,0
3556,04/23/2017,Oregon,OR,0.0295,0,0.0118,0,0.0118,0,0.0118,0.0236,0,0.0118
3557,04/23/2017,Pennsylvania,PA,0.04683,0,0.00446,0,0.02007,0,0.01338,0.02007,0.00445,0
3558,04/23/2017,Rhode Island,RI,0.09129,0,0,0.0913,0,0,0,0.04565,0,0
3559,04/23/2017,South Carolina,SC,0.02551,0,0.02564,0.01269,0.01276,0,0.01269,0.02551,0,0.01269
3560,04/23/2017,South Dakota,SD,0.08267,0,0,0,0.08334,0,0.08267,0,0,0
3561,04/23/2017,Tennessee,TN,0.03573,0,0.00891,0.00895,0.03126,0,0.0179,0.01786,0,0
3562,04/23/2017,Texas,TX,0.04207,0,0.00964,0.00176,0.02016,0,0.00701,0.01402,0.00263,0.00613
3563,04/23/2017,Utah,UT,0.06395,0,0,0,0,0,0,0.01817,0,0
3564,04/23/2017,Vermont,VT,0.10213,0,0,0,0,0,0.10177,0,0,0
3565,04/23/2017,Virginia,VA,0.08022,0,0.00573,0,0.00573,0,0.01146,0.01432,0,0.0172
3566,04/23/2017,Washington,WA,0.03925,0,0.01071,0,0.02498,0,0.01071,0.01784,0.00716,0.01427
3567,04/23/2017,West Virginia,WV,0,0,0,0,0,0,0.04597,0,0.04597,0
3568,04/23/2017,Wisconsin,WI,0.01557,0,0,0,0.01033,0,0.01033,0.03127,0.01042,0
3569,04/23/2017,Wyoming,WY,0,0,0,0,0,0,0,0,0,0
3570,04/30/2017,Alabama,AL,0.0282,0,0,0.01415,0.0283,0,0,0.02116,0,0.0141
3571,04/30/2017,Alaska,AK,0.09517,0,0,0,0,0,0.09517,0.09517,0,0
3572,04/30/2017,Arizona,AZ,0.04261,0,0,0.00841,0.00852,0,0,0.01279,0,0.00864
3573,04/30/2017,Arkansas,AR,0.05211,0,0,0,0,0,0,0.02619,0,0
3574,04/30/2017,California,CA,0.09848,0,0.00251,0.00439,0.01254,0.00125,0.00941,0.02446,0.00314,0.00439
3575,04/30/2017,Colorado,CO,0.04549,0,0.00907,0,0,0,0.01824,0.0364,0,0.01824
3576,04/30/2017,Connecticut,CT,0.05669,0,0.0284,0,0.01417,0.02827,0.01413,0.02124,0,0.01417
3577,04/30/2017,Delaware,DE,0.13089,0,0,0,0.06511,0,0,0.06511,0,0
3578,04/30/2017,District of Columbia,DC,0.12146,0,0.01623,0,0.01623,0,0,0,0,0
3579,04/30/2017,Florida,FL,0.05448,0,0.00665,0.00664,0.02924,0,0.00266,0.01329,0.00266,0.00798
3580,04/30/2017,Georgia,GA,0.04359,0,0,0,0.02525,0.00459,0,0.01845,0,0.01607
3581,04/30/2017,Hawaii,HI,0.09957,0,0,0,0,0,0,0.03986,0,0
3582,04/30/2017,Idaho,ID,0,0,0,0.04093,0,0,0,0,0,0
3583,04/30/2017,Illinois,IL,0.05721,0,0.01081,0.00355,0.01252,0.0036,0.00536,0.02682,0.00358,0.00536
3584,04/30/2017,Indiana,IN,0.03745,0,0.02818,0,0.00933,0,0,0.01405,0,0.01405
3585,04/30/2017,Iowa,IA,0,0,0,0,0.0205,0,0,0.0205,0,0
3586,04/30/2017,Kansas,KS,0.06076,0,0,0,0,0,0,0.0404,0,0
3587,04/30/2017,Kentucky,KY,0.03138,0,0.01575,0,0.01569,0,0.03149,0.01575,0.01563,0
3588,04/30/2017,Louisiana,LA,0.04481,0,0.01494,0.02984,0.01492,0,0.01497,0,0,0.02984
3589,04/30/2017,Maine,ME,0.06892,0,0,0,0,0,0,0.04584,0,0
3590,04/30/2017,Maryland,MD,0.08464,0,0.00891,0,0.00894,0,0.00894,0.02682,0.00894,0.00891
3591,04/30/2017,Massachusetts,MA,0.09565,0,0.01288,0.00631,0.00637,0.01262,0.00644,0.01592,0.01893,0.01893
3592,04/30/2017,Michigan,MI,0.03885,0,0.00557,0,0.01664,0.00557,0.00553,0.02494,0.00557,0.00832
3593,04/30/2017,Minnesota,MN,0.04836,0,0,0,0.00959,0,0.00959,0.00967,0,0
3594,04/30/2017,Mississippi,MS,0.02841,0,0,0.02841,0,0,0,0.02841,0,0.05673
3595,04/30/2017,Missouri,MO,0.0289,0,0,0,0.01912,0,0,0.00956,0.00963,0
3596,04/30/2017,Montana,MT,0.07272,0,0.07272,0,0,0,0,0,0,0
3597,04/30/2017,Nebraska,NE,0.07043,0,0,0,0.02836,0,0,0,0,0
3598,04/30/2017,Nevada,NV,0.0733,0,0,0,0.01823,0,0.01844,0.03687,0.01833,0
3599,04/30/2017,New Hampshire,NH,0.08301,0,0,0,0,0,0,0.04259,0,0
3600,04/30/2017,New Jersey,NJ,0.08216,0,0.00548,0.00548,0.01642,0,0.01369,0.01643,0.00547,0.00547
3601,04/30/2017,New Mexico,NM,0.03625,0,0.03629,0,0,0,0,0.07258,0,0
3602,04/30/2017,New York,NY,0.10733,0,0.00417,0,0.01042,0.00208,0.00824,0.0198,0.00313,0.00521
3603,04/30/2017,North Carolina,NC,0.05072,0,0.00507,0,0.02036,0.00509,0.00761,0.01776,0,0.0076
3604,04/30/2017,North Dakota,ND,0,0,0,0,0.08919,0,0,0.0879,0,0
3605,04/30/2017,Ohio,OH,0.03761,0,0.005,0.00501,0.02256,0,0.01005,0.01253,0,0.005
3606,04/30/2017,Oklahoma,OK,0.05778,0,0,0.01932,0.01926,0,0,0,0,0
3607,04/30/2017,Oregon,OR,0.07315,0,0,0,0.02434,0,0.02434,0.01829,0,0.01217
3608,04/30/2017,Pennsylvania,PA,0.0444,0,0.00444,0.00888,0.02665,0.00445,0.00445,0.01777,0.00887,0.01778
3609,04/30/2017,Rhode Island,RI,0.04579,0,0,0,0.04559,0,0,0.04579,0.04579,0
3610,04/30/2017,South Carolina,SC,0.03297,0,0,0,0.01318,0,0,0.01975,0,0.01318
3611,04/30/2017,South Dakota,SD,0,0,0,0,0,0,0,0,0,0
3612,04/30/2017,Tennessee,TN,0.02632,0,0,0.00877,0.01755,0,0,0.01754,0,0.01315
3613,04/30/2017,Texas,TX,0.05518,0,0.00534,0.00267,0.01513,0,0.00622,0.01156,0.00267,0.00801
3614,04/30/2017,Utah,UT,0.04731,0,0,0,0,0,0,0.03781,0,0
3615,04/30/2017,Vermont,VT,0.18683,0,0,0,0,0,0,0,0,0
3616,04/30/2017,Virginia,VA,0.07252,0,0,0,0.01451,0.0058,0.0087,0.01159,0.0058,0.0145
3617,04/30/2017,Washington,WA,0.07788,0,0.00745,0.01489,0.02979,0,0,0.01114,0.00745,0.01489
3618,04/30/2017,West Virginia,WV,0,0,0,0,0.04683,0,0,0.04682,0.04684,0
3619,04/30/2017,Wisconsin,WI,0.0208,0,0,0,0.01048,0,0.01033,0.03119,0,0.01048
3620,04/30/2017,Wyoming,WY,0.12692,0,0,0,0,0,0,0,0,0
3621,05/07/2017,Alabama,AL,0.02986,0,0,0,0.01503,0,0,0.01493,0,0.01483
3622,05/07/2017,Alaska,AK,0.09752,0,0,0.09752,0.09776,0,0.09752,0,0,0
3623,05/07/2017,Arizona,AZ,0.05604,0,0.00862,0,0.02153,0.00857,0,0.02153,0.00866,0.00857
